zip,city,state,lat,lon
32801,Orlando,FL,28.538375,-81.374693
32807,Orlando,FL,28.559275,-81.302867
32805,Orlando,FL,28.531427,-81.40751
32806,Orlando,FL,28.510504,-81.356954
32808,Orlando,FL,28.57263,-81.442973
32809,Orlando,FL,28.471095,-81.389356
32810,Orlando,FL,28.61821,-81.44206
32811,Orlando,FL,28.522969,-81.44305
32812,Orlando,FL,28.488781,-81.324101
32814,Orlando,FL,28.555519,-81.347458
32816,Orlando,FL,28.606119,-81.204801
32817,Orlando,FL,28.582385,-81.251475
32818,Orlando,FL,28.57755,-81.496134
32819,Orlando,FL,28.460252,-81.475492
32821,Orlando,FL,28.379055,-81.467846
32822,Orlando,FL,28.505058,-81.290138
32820,Orlando,FL,28.588392,-81.123204
32824,Orlando,FL,28.403466,-81.360078
32825,Orlando,FL,28.522353,-81.227289
32826,Orlando,FL,28.580464,-81.186488
32828,Orlando,FL,28.545909,-81.181177
32827,Orlando,FL,28.427444,-81.316938
32829,Orlando,FL,28.463802,-81.220717
32831,Orlando,FL,28.473036,-81.136938
32832,Orlando,FL,28.40396,-81.170142
32833,Orlando,FL,28.48635,-81.08473
32835,Orlando,FL,28.5166,-81.481682
32834,Orlando,FL,28.563579,-81.206956
32836,Orlando,FL,28.427503,-81.507039
32837,Orlando,FL,28.392466,-81.41782
32839,Orlando,FL,28.487458,-81.403507
32885,Orlando,FL,28.539323,-81.379368
32886,Orlando,FL,28.541241,-81.380821
32887,Orlando,FL,28.384748,-81.467936
32891,Orlando,FL,28.556599,-81.349587
32897,Orlando,FL,28.538957,-81.379064
32896,Orlando,FL,28.537421,-81.381153
32899,Orlando,FL,28.611682,-80.677691
32901,Melbourne,FL,28.074083,-80.630823
32903,Indialantic,FL,28.116342,-80.582287
32904,Melbourne,FL,28.074548,-80.694237
32905,Palm Bay,FL,28.028121,-80.601039
32907,Palm Bay,FL,28.015502,-80.669053
32908,Palm Bay,FL,27.980227,-80.688532
32909,Palm Bay,FL,27.969161,-80.647489
32919,Melbourne,FL,28.077407,-80.631614
32920,Cape Canaveral,FL,28.391416,-80.605396
32922,Cocoa,FL,28.363967,-80.747039
32926,Cocoa,FL,28.387668,-80.791132
32927,Cocoa,FL,28.470183,-80.797492
32925,Patrick AFB,FL,28.229987,-80.623528
32931,Cocoa Beach,FL,28.329058,-80.611545
32934,Melbourne,FL,28.142973,-80.696349
32935,Melbourne,FL,28.138545,-80.657969
32940,Melbourne,FL,28.22581,-80.688308
32937,Satellite Beach,FL,28.172827,-80.598673
32950,Malabar,FL,27.985689,-80.589258
32949,Grant,FL,27.92554,-80.53179
32951,Melbourne Beach,FL,28.024675,-80.539219
32948,Fellsmere,FL,27.769713,-80.601532
32953,Merritt Island,FL,28.400081,-80.705159
32960,Vero Beach,FL,27.65128,-80.417512
32955,Rockledge,FL,28.313343,-80.723283
32958,Sebastian,FL,27.783115,-80.483191
32952,Merritt Island,FL,28.342491,-80.675378
32962,Vero Beach,FL,27.589213,-80.410201
32963,Vero Beach,FL,27.647905,-80.360668
32966,Vero Beach,FL,27.637794,-80.475396
32968,Vero Beach,FL,27.596949,-80.452283
32967,Vero Beach,FL,27.702306,-80.456836
32976,Sebastian,FL,27.880728,-80.51623
33004,Dania,FL,26.051174,-80.147034
33009,Hallandale,FL,25.986228,-80.149188
33010,Hialeah,FL,25.82898,-80.28564
33012,Hialeah,FL,25.865517,-80.297427
33014,Hialeah,FL,25.901437,-80.306472
33015,Hialeah,FL,25.94077,-80.315677
33013,Hialeah,FL,25.862177,-80.270734
33016,Hialeah,FL,25.890138,-80.341466
33018,Hialeah,FL,25.94232,-80.3904
33019,Hollywood,FL,26.021851,-80.123476
33020,Hollywood,FL,26.016843,-80.15108
33021,Hollywood,FL,26.026253,-80.189124
33023,Hollywood,FL,25.986968,-80.20656
33024,Hollywood,FL,26.01867,-80.258199
33025,Hollywood,FL,25.992876,-80.274221
33026,Hollywood,FL,26.028424,-80.296813
33027,Hollywood,FL,25.978093,-80.330196
33028,Pembroke Pines,FL,26.0289,-80.3447
33029,Hollywood,FL,26.006742,-80.428893
33030,Homestead,FL,25.481403,-80.505418
33031,Homestead,FL,25.526883,-80.482539
33032,Homestead,FL,25.526149,-80.406867
33033,Homestead,FL,25.494244,-80.432291
33034,Homestead,FL,25.450256,-80.489973
33035,Homestead,FL,25.379693,-80.406632
33036,Islamorada,FL,24.921276,-80.630142
33037,Key Largo,FL,25.130791,-80.410224
33039,Homestead,FL,25.507761,-80.409021
33040,Key West,FL,24.562514,-81.761061
33042,Summerland Key,FL,24.657645,-81.454218
33043,Big Pine Key,FL,24.678501,-81.368387
33050,Marathon,FL,24.723614,-81.046878
33054,Opa Locka,FL,25.90529,-80.25716
33055,Opa Locka,FL,25.943016,-80.276516
33056,Miami Gardens,FL,25.946322,-80.247066
33060,Pompano Beach,FL,26.227867,-80.120189
33062,Pompano Beach,FL,26.234821,-80.093841
33063,Pompano Beach,FL,26.248973,-80.206871
33064,Pompano Beach,FL,26.2779,-80.14782
33065,Pompano Beach,FL,26.268785,-80.255243
33066,Pompano Beach,FL,26.247211,-80.174433
33067,Pompano Beach,FL,26.309681,-80.220464
33068,Pompano Beach,FL,26.216234,-80.216437
33069,Pompano Beach,FL,26.233635,-80.156758
33070,Tavernier,FL,25.000353,-80.537936
33071,Pompano Beach,FL,26.243112,-80.261973
33073,Pompano Beach,FL,26.305181,-80.187797
33076,Pompano Beach,FL,26.26688,-80.28456
33106,Miami,FL,25.796832,-80.301438
33109,Miami Beach,FL,25.796586,-80.28695
33112,Miami,FL,25.79665,-80.341619
33122,Miami,FL,25.799007,-80.300688
33125,Miami,FL,25.781311,-80.236441
33126,Miami,FL,25.774119,-80.290919
33127,Miami,FL,25.816413,-80.206972
33128,Miami,FL,25.773953,-80.207889
33129,Miami,FL,25.755934,-80.204659
33130,Miami,FL,25.770398,-80.203205
33131,Miami,FL,25.766457,-80.191319
33132,Miami,FL,25.784288,-80.19345
33133,Miami,FL,25.733767,-80.241942
33134,Miami,FL,25.753678,-80.272023
33135,Miami,FL,25.766858,-80.238741
33136,Miami,FL,25.784628,-80.206454
33137,Miami,FL,25.814453,-80.188296
33138,Miami,FL,25.84935,-80.181844
33139,Miami Beach,FL,25.784853,-80.144731
33140,Miami Beach,FL,25.815316,-80.13071
33141,Miami Beach,FL,25.849841,-80.166593
33143,Miami,FL,25.702034,-80.295591
33142,Miami,FL,25.811543,-80.237681
33144,Miami,FL,25.763251,-80.313357
33145,Miami,FL,25.753248,-80.236857
33146,Miami,FL,25.719595,-80.272159
33147,Miami,FL,25.853411,-80.237002
33150,Miami,FL,25.849298,-80.205791
33149,Key Biscayne,FL,25.694059,-80.166798
33154,Miami Beach,FL,25.885829,-80.127959
33155,Miami,FL,25.737315,-80.309137
33156,Miami,FL,25.665235,-80.301146
33157,Miami,FL,25.606686,-80.344992
33158,Miami,FL,25.63775,-80.31709
33160,North Miami Beach,FL,25.940364,-80.139706
33161,Miami,FL,25.890934,-80.178037
33162,Miami,FL,25.92477,-80.1782
33165,Miami,FL,25.729513,-80.360218
33166,Miami,FL,25.821954,-80.300074
33167,Miami,FL,25.885455,-80.228537
33168,Miami,FL,25.875268,-80.201839
33169,Miami,FL,25.93549,-80.21401
33170,Miami,FL,25.556966,-80.464922
33172,Miami,FL,25.796061,-80.360119
33173,Miami,FL,25.701363,-80.360874
33174,Miami,FL,25.762543,-80.353593
33175,Miami,FL,25.729688,-80.410127
33176,Miami,FL,25.656256,-80.360854
33177,Miami,FL,25.592736,-80.405844
33178,Miami,FL,25.85677,-80.41599
33179,Miami,FL,25.95453,-80.183568
33180,Miami,FL,25.961901,-80.140608
33181,Miami,FL,25.902791,-80.15129
33182,Miami,FL,25.77825,-80.414948
33183,Miami,FL,25.700327,-80.408398
33184,Miami,FL,25.756934,-80.404841
33185,Miami,FL,25.716424,-80.437255
33186,Miami,FL,25.661132,-80.407574
33187,Miami,FL,25.5856,-80.50466
33188,Miami,FL,25.814728,-80.240372
33189,Miami,FL,25.568606,-80.34289
33190,Miami,FL,25.556771,-80.336864
33193,Miami,FL,25.693575,-80.445767
33194,Miami,FL,25.758515,-80.391867
33195,Milam Dairy,FL,25.7664,-80.1913
33196,Miami,FL,25.651234,-80.48136
33199,Miami,FL,25.759145,-80.372492
33206,Miami,FL,25.79518,-80.32538
33301,Fort Lauderdale,FL,26.12025,-80.129547
33304,Fort Lauderdale,FL,26.14078,-80.124434
33305,Fort Lauderdale,FL,26.15615,-80.122239
33306,Fort Lauderdale,FL,26.163196,-80.110875
33308,Fort Lauderdale,FL,26.189201,-80.109298
33309,Fort Lauderdale,FL,26.182764,-80.175692
33312,Fort Lauderdale,FL,26.088164,-80.184514
33311,Fort Lauderdale,FL,26.140547,-80.173789
33314,Fort Lauderdale,FL,26.070011,-80.219723
33313,Fort Lauderdale,FL,26.148778,-80.227624
33315,Fort Lauderdale,FL,26.097086,-80.15436
33316,Fort Lauderdale,FL,26.103966,-80.124513
33317,Fort Lauderdale,FL,26.093836,-80.239494
33319,Fort Lauderdale,FL,26.181839,-80.227592
33322,Fort Lauderdale,FL,26.150168,-80.273686
33323,Fort Lauderdale,FL,26.162098,-80.306679
33321,Fort Lauderdale,FL,26.205804,-80.266294
33324,Fort Lauderdale,FL,26.110295,-80.270027
33325,Fort Lauderdale,FL,26.110796,-80.317912
33326,Fort Lauderdale,FL,26.111456,-80.372148
33327,Fort Lauderdale,FL,26.118498,-80.436434
33328,Fort Lauderdale,FL,26.06658,-80.2728
33330,Fort Lauderdale,FL,26.059626,-80.322613
33331,Fort Lauderdale,FL,26.057117,-80.368319
33332,Fort Lauderdale,FL,26.063246,-80.420398
33334,Fort Lauderdale,FL,26.181067,-80.138938
33336,Fort Lauderdale,FL,26.14255,-80.139499
33337,Fort Lauderdale,FL,26.110891,-80.274099
33351,Fort Lauderdale,FL,26.177671,-80.275118
33388,Plantation,FL,26.117073,-80.254184
33394,Fort Lauderdale,FL,26.121148,-80.139899
33401,West Palm Beach,FL,26.705811,-80.064783
33403,West Palm Beach,FL,26.78494,-80.071224
33404,West Palm Beach,FL,26.779152,-80.073595
33405,West Palm Beach,FL,26.671543,-80.059678
33406,West Palm Beach,FL,26.656737,-80.090777
33407,West Palm Beach,FL,26.760988,-80.085606
33408,North Palm Beach,FL,26.837511,-80.060444
33409,West Palm Beach,FL,26.708576,-80.096654
33410,Palm Beach Gardens,FL,26.843134,-80.087669
33411,West Palm Beach,FL,26.715568,-80.217416
33412,West Palm Beach,FL,26.788572,-80.243519
33413,West Palm Beach,FL,26.678715,-80.141603
33414,Wellington,FL,26.661979,-80.259339
33415,West Palm Beach,FL,26.663672,-80.126382
33417,West Palm Beach,FL,26.714953,-80.124964
33418,Palm Beach Gardens,FL,26.855526,-80.14433
33426,Boynton Beach,FL,26.518184,-80.081941
33428,Boca Raton,FL,26.35563,-80.195232
33430,Belle Glade,FL,26.680463,-80.666853
33432,Boca Raton,FL,26.349491,-80.092164
33431,Boca Raton,FL,26.384367,-80.099535
33434,Boca Raton,FL,26.383356,-80.16321
33433,Boca Raton,FL,26.348386,-80.15787
33435,Boynton Beach,FL,26.524047,-80.068212
33436,Boynton Beach,FL,26.524205,-80.107257
33437,Boynton Beach,FL,26.524817,-80.17679
33438,Canal Point,FL,26.860317,-80.632842
33440,Clewiston,FL,26.737871,-80.941459
33441,Deerfield Beach,FL,26.312859,-80.104367
33442,Deerfield Beach,FL,26.308884,-80.140867
33444,Delray Beach,FL,26.461443,-80.077804
33445,Delray Beach,FL,26.461329,-80.102797
33446,Delray Beach,FL,26.451567,-80.173388
33449,Lake Worth,FL,26.6072,-80.233543
33455,Hobe Sound,FL,27.075482,-80.143309
33458,Jupiter,FL,26.935471,-80.116253
33460,Lake Worth,FL,26.613877,-80.054114
33461,Lake Worth,FL,26.612961,-80.08925
33462,Lake Worth,FL,26.58113,-80.07902
33463,Lake Worth,FL,26.59398,-80.12772
33464,Boca Raton,FL,26.58413,-80.049062
33467,Lake Worth,FL,26.606929,-80.1777
33469,Jupiter,FL,26.960459,-80.098465
33470,Loxahatchee,FL,26.722172,-80.306749
33471,Moore Haven,FL,26.83404,-81.10405
33472,Boynton Beach,FL,26.553316,-80.221672
33473,Boynton Beach,FL,26.517012,-80.179715
33476,Pahokee,FL,26.819344,-80.662225
33477,Jupiter,FL,26.921272,-80.075932
33478,Jupiter,FL,26.921814,-80.215886
33480,Palm Beach,FL,26.717031,-80.047448
33483,Delray Beach,FL,26.463927,-80.062263
33484,Delray Beach,FL,26.457619,-80.13516
33486,Boca Raton,FL,26.346508,-80.113393
33487,Boca Raton,FL,26.3997,-80.10168
33493,South Bay,FL,26.672694,-80.716833
33496,Boca Raton,FL,26.40507,-80.168274
33498,Boca Raton,FL,26.393289,-80.215643
33499,Boca Raton,FL,26.409609,-80.106315
33510,Brandon,FL,27.95241,-82.295627
33513,Bushnell,FL,28.661872,-82.114026
33511,Brandon,FL,27.912173,-82.296703
33514,Center Hill,FL,28.69961,-82.004424
33523,Dade City,FL,28.4001,-82.22862
33525,Dade City,FL,28.36443,-82.209827
33527,Dover,FL,27.982324,-82.223137
33534,Gibsonton,FL,27.829591,-82.368604
33538,Lake Panasoffkee,FL,28.885081,-82.19282
33540,Zephyrhills,FL,28.230447,-82.169298
33541,Zephyrhills,FL,28.237746,-82.210716
33542,Zephyrhills,FL,28.231487,-82.166188
33543,Wesley Chapel,FL,28.2051,-82.30002
33544,Wesley Chapel,FL,28.269457,-82.319078
33545,Wesley Chapel,FL,28.22962,-82.282896
33547,Lithia,FL,27.810925,-82.1489
33549,Lutz,FL,28.123545,-82.449632
33548,Lutz,FL,28.143554,-82.48035
33556,Odessa,FL,28.13854,-82.607174
33559,Lutz,FL,28.165438,-82.407004
33558,Lutz,FL,28.157052,-82.520763
33563,Plant City,FL,28.014481,-82.136482
33565,Plant City,FL,28.086888,-82.1548
33566,Plant City,FL,28.003601,-82.097562
33567,Plant City,FL,27.93582,-82.126812
33569,Riverview,FL,27.850104,-82.313905
33570,Ruskin,FL,27.70938,-82.44714
33572,Apollo Beach,FL,27.771363,-82.391466
33573,Sun City Center,FL,27.718176,-82.364372
33576,San Antonio,FL,28.324246,-82.319355
33578,Riverview,FL,27.880697,-82.369066
33579,Riverview,FL,27.813553,-82.319353
33584,Seffner,FL,27.990282,-82.285514
33585,Sumterville,FL,28.697187,-82.002798
33592,Thonotosassa,FL,28.06097,-82.30421
33594,Valrico,FL,27.916416,-82.249089
33596,Valrico,FL,27.871499,-82.251412
33597,Webster,FL,28.582156,-82.172936
33598,Wimauma,FL,27.699334,-82.321612
33602,Tampa,FL,27.955402,-82.459825
33603,Tampa,FL,27.985173,-82.471207
33604,Tampa,FL,28.015177,-82.457644
33605,Tampa,FL,27.962333,-82.428868
33607,Tampa,FL,27.965627,-82.510542
33606,Tampa,FL,27.936563,-82.465286
33609,Tampa,FL,27.941629,-82.508523
33610,Tampa,FL,27.992647,-82.383708
33612,Tampa,FL,28.05673,-82.451615
33611,Tampa,FL,27.888949,-82.507598
33613,Tampa,FL,28.075939,-82.45056
33614,Tampa,FL,28.007355,-82.51571
33615,Tampa,FL,28.009516,-82.585627
33616,Tampa,FL,27.871387,-82.519405
33617,Tampa,FL,28.036676,-82.39623
33618,Tampa,FL,28.077694,-82.499088
33619,Tampa,FL,27.933359,-82.37821
33620,Tampa,FL,28.060736,-82.410807
33621,Tampa,FL,27.838697,-82.496433
33624,Tampa,FL,28.076141,-82.523628
33625,Tampa,FL,28.071279,-82.555434
33626,Tampa,FL,28.056858,-82.605871
33629,Tampa,FL,27.921224,-82.508478
33633,Tampa,FL,27.977884,-82.487078
33634,Tampa,FL,28.008709,-82.553744
33635,Tampa,FL,28.02959,-82.606177
33637,Tampa,FL,28.032275,-82.365111
33647,Tampa,FL,28.114509,-82.363889
33650,Tampa,FL,27.968812,-82.518425
33660,Tampa,FL,27.931147,-82.375898
33655,Tampa,FL,27.948815,-82.455581
33661,Tampa,FL,27.971525,-82.348109
33662,Tampa,FL,27.971741,-82.348435
33663,Tampa,FL,27.961787,-82.527993
33664,Tampa,FL,27.96776,-82.51825
33701,Saint Petersburg,FL,27.767645,-82.638123
33702,Saint Petersburg,FL,27.844334,-82.643675
33703,Saint Petersburg,FL,27.819613,-82.622849
33704,Saint Petersburg,FL,27.794804,-82.635433
33705,Saint Petersburg,FL,27.742211,-82.643117
33706,Saint Petersburg,FL,27.74134,-82.748341
33707,Saint Petersburg,FL,27.758748,-82.721353
33708,Saint Petersburg,FL,27.814056,-82.796577
33709,Saint Petersburg,FL,27.817643,-82.732339
33710,Saint Petersburg,FL,27.788979,-82.729043
33711,Saint Petersburg,FL,27.751284,-82.687336
33712,Saint Petersburg,FL,27.730222,-82.667425
33713,Saint Petersburg,FL,27.788397,-82.674456
33714,Saint Petersburg,FL,27.819947,-82.679529
33715,Saint Petersburg,FL,27.68712,-82.71258
33716,Saint Petersburg,FL,27.878343,-82.649244
33729,Saint Petersburg,FL,27.878378,-82.669082
33730,Saint Petersburg,FL,27.822536,-82.827888
33755,Clearwater,FL,27.977549,-82.782998
33756,Clearwater,FL,27.94594,-82.788362
33760,Clearwater,FL,27.905781,-82.718355
33764,Clearwater,FL,27.938898,-82.744839
33762,Clearwater,FL,27.895316,-82.677117
33761,Clearwater,FL,28.029446,-82.724016
33765,Clearwater,FL,27.974032,-82.745337
33759,Clearwater,FL,27.979517,-82.718245
33763,Clearwater,FL,28.001976,-82.746528
33767,Clearwater Beach,FL,27.982798,-82.817763
33773,Largo,FL,27.886791,-82.755307
33771,Largo,FL,27.901331,-82.756093
33769,Clearwater,FL,27.968846,-82.803211
33770,Largo,FL,27.920852,-82.799669
33774,Largo,FL,27.878143,-82.827197
33772,Seminole,FL,27.837047,-82.799175
33776,Seminole,FL,27.850818,-82.829083
33777,Seminole,FL,27.853863,-82.762036
33778,Largo,FL,27.885994,-82.798166
33781,Pinellas Park,FL,27.838073,-82.715875
33782,Pinellas Park,FL,27.855702,-82.706232
33785,Indian Rocks Beach,FL,27.894398,-82.844386
33786,Belleair Beach,FL,27.922839,-82.834505
33801,Lakeland,FL,28.037963,-81.943908
33803,Lakeland,FL,28.01467,-81.934529
33805,Lakeland,FL,28.085598,-81.97553
33809,Lakeland,FL,28.121806,-81.983669
33810,Lakeland,FL,28.11224,-82.015226
33811,Lakeland,FL,27.962536,-82.008592
33813,Lakeland,FL,27.966593,-81.934465
33812,Lakeland,FL,27.962476,-82.008918
33815,Lakeland,FL,28.038562,-81.997042
33823,Auburndale,FL,28.072406,-81.80446
33825,Avon Park,FL,27.604536,-81.509633
33827,Babson Park,FL,27.830226,-81.534299
33830,Bartow,FL,27.899601,-81.819661
33834,Bowling Green,FL,27.627339,-81.834273
33837,Davenport,FL,28.199839,-81.620177
33838,Dundee,FL,28.018703,-81.618485
33841,Fort Meade,FL,27.748263,-81.776231
33843,Frostproof,FL,27.741623,-81.547806
33839,Eagle Lake,FL,27.979013,-81.758014
33844,Haines City,FL,28.099287,-81.615558
33849,Kathleen,FL,28.159532,-82.037045
33850,Lake Alfred,FL,28.088186,-81.727355
33852,Lake Placid,FL,27.28862,-81.36857
33853,Lake Wales,FL,27.903462,-81.534572
33857,Lorida,FL,27.427648,-81.226924
33859,Lake Wales,FL,27.79459,-81.400121
33860,Mulberry,FL,27.898459,-81.99684
33867,River Ranch,FL,27.884462,-81.47959
33865,Ona,FL,27.461174,-81.961885
33870,Sebring,FL,27.486041,-81.416909
33868,Polk City,FL,28.195584,-81.831716
33872,Sebring,FL,27.46334,-81.482785
33875,Sebring,FL,27.42953,-81.46862
33876,Sebring,FL,27.441087,-81.35887
33873,Wauchula,FL,27.543598,-81.82069
33880,Winter Haven,FL,27.996505,-81.752285
33881,Winter Haven,FL,28.044545,-81.728425
33884,Winter Haven,FL,27.999605,-81.679242
33888,Winter Haven,FL,28.044236,-81.722199
33890,Zolfo Springs,FL,27.492646,-81.789165
33896,Davenport,FL,28.198079,-81.621088
33897,Davenport,FL,28.199309,-81.61863
33898,Lake Wales,FL,27.900343,-81.535123
33901,Fort Myers,FL,26.628428,-81.86758
33903,North Fort Myers,FL,26.683534,-81.905577
33904,Cape Coral,FL,26.59961,-81.950324
33905,Fort Myers,FL,26.67091,-81.80214
33908,Fort Myers,FL,26.506918,-81.92854
33907,Fort Myers,FL,26.564829,-81.88708
33909,Cape Coral,FL,26.672523,-81.972797
33912,Fort Myers,FL,26.509195,-81.832204
33913,Fort Myers,FL,26.49719,-81.730739
33914,Cape Coral,FL,26.580208,-81.998543
33916,Fort Myers,FL,26.630792,-81.83411
33917,North Fort Myers,FL,26.704114,-81.853949
33919,Fort Myers,FL,26.561274,-81.905205
33920,Alva,FL,26.711165,-81.630975
33922,Bokeelia,FL,26.659618,-82.132968
33928,Estero,FL,26.399815,-81.860317
33931,Fort Myers Beach,FL,26.447226,-81.931788
33935,Labelle,FL,26.6343,-81.3414
33936,Lehigh Acres,FL,26.615621,-81.616389
33946,Placida,FL,26.851772,-82.287635
33947,Rotonda West,FL,26.890856,-82.289031
33948,Port Charlotte,FL,26.983322,-82.144991
33950,Punta Gorda,FL,26.912326,-82.046888
33952,Port Charlotte,FL,26.991101,-82.099054
33953,Port Charlotte,FL,27.000048,-82.209983
33954,Port Charlotte,FL,27.023295,-82.107696
33957,Sanibel,FL,26.446199,-82.086096
33955,Punta Gorda,FL,26.83994,-81.997611
33960,Venus,FL,27.094549,-81.397416
33956,Saint James City,FL,26.527436,-82.090909
33965,Fort Myers,FL,26.637271,-81.872508
33966,Fort Myers,FL,26.637141,-81.871604
33967,Fort Myers,FL,26.637179,-81.87252
33971,Lehigh Acres,FL,26.597681,-81.699773
33972,Lehigh Acres,FL,26.602691,-81.632837
33973,Lehigh Acres,FL,26.610303,-81.691774
33974,Lehigh Acres,FL,26.554897,-81.626174
33976,Lehigh Acres,FL,26.612085,-81.663866
33980,Punta Gorda,FL,26.978628,-82.059701
33981,Port Charlotte,FL,26.936512,-82.232968
33982,Punta Gorda,FL,26.971236,-81.962313
33991,Cape Coral,FL,26.629052,-82.002027
33983,Punta Gorda,FL,27.003613,-82.013836
33990,Cape Coral,FL,26.629659,-81.951755
33993,Cape Coral,FL,26.713725,-82.026694
34102,Naples,FL,26.143103,-81.799067
34105,Naples,FL,26.185362,-81.764078
34103,Naples,FL,26.187903,-81.804396
34104,Naples,FL,26.160499,-81.735857
34112,Naples,FL,26.118299,-81.734198
34109,Naples,FL,26.236364,-81.76478
34110,Naples,FL,26.305562,-81.79088
34108,Naples,FL,26.236315,-81.805998
34113,Naples,FL,26.059541,-81.74543
34114,Naples,FL,25.989979,-81.533404
34116,Naples,FL,26.182736,-81.710784
34117,Naples,FL,26.143413,-81.523339
34119,Naples,FL,26.256936,-81.713878
34120,Naples,FL,26.312625,-81.596577
34134,Bonita Springs,FL,26.362812,-81.82298
34135,Bonita Springs,FL,26.387185,-81.735987
34141,Ochopee,FL,25.906809,-81.303364
34142,Immokalee,FL,26.327612,-81.313729
34145,Marco Island,FL,25.940928,-81.719213
34201,Bradenton,FL,27.390254,-82.481246
34202,Bradenton,FL,27.475504,-82.392128
34203,Bradenton,FL,27.44317,-82.531219
34205,Bradenton,FL,27.484977,-82.585541
34208,Bradenton,FL,27.484276,-82.535488
34209,Bradenton,FL,27.508354,-82.646654
34207,Bradenton,FL,27.43728,-82.576198
34210,Bradenton,FL,27.454714,-82.641506
34211,Bradenton,FL,27.469714,-82.411482
34212,Bradenton,FL,27.471865,-82.412165
34215,Cortez,FL,27.470889,-82.686173
34217,Bradenton Beach,FL,27.508565,-82.716234
34219,Parrish,FL,27.562795,-82.433618
34221,Palmetto,FL,27.538108,-82.55286
34222,Ellenton,FL,27.5334,-82.500332
34223,Englewood,FL,27.013007,-82.380021
34224,Englewood,FL,26.92539,-82.302641
34228,Longboat Key,FL,27.426057,-82.672355
34229,Osprey,FL,27.183926,-82.488306
34231,Sarasota,FL,27.271652,-82.516843
34233,Sarasota,FL,27.281597,-82.473386
34232,Sarasota,FL,27.321096,-82.476578
34234,Sarasota,FL,27.369954,-82.528624
34235,Sarasota,FL,27.362992,-82.480759
34236,Sarasota,FL,27.332306,-82.551206
34238,Sarasota,FL,27.24743,-82.489728
34237,Sarasota,FL,27.339503,-82.514099
34239,Sarasota,FL,27.310402,-82.517837
34241,Sarasota,FL,27.283889,-82.409597
34240,Sarasota,FL,27.319476,-82.386179
34242,Sarasota,FL,27.270991,-82.547525
34243,Sarasota,FL,27.408675,-82.523335
34251,Myakka City,FL,27.338184,-82.195127
34266,Arcadia,FL,27.19915,-81.847982
34269,Arcadia,FL,27.166492,-81.804395
34275,Nokomis,FL,27.136587,-82.450143
34285,Venice,FL,27.072561,-82.435523
34286,North Port,FL,27.070796,-82.145952
34287,North Port,FL,27.0783,-82.18116
34288,North Port,FL,27.048529,-82.194897
34289,North Port,FL,27.052555,-82.197321
34291,North Port,FL,27.091905,-82.232783
34292,Venice,FL,27.104244,-82.409144
34293,Venice,FL,27.051449,-82.393701
34420,Belleview,FL,29.044347,-82.036592
34428,Crystal River,FL,28.961417,-82.625622
34432,Dunnellon,FL,29.057502,-82.386536
34429,Crystal River,FL,28.870559,-82.590328
34434,Dunnellon,FL,28.998415,-82.431555
34431,Dunnellon,FL,29.141649,-82.515504
34433,Dunnellon,FL,29.004097,-82.522871
34436,Floral City,FL,28.721477,-82.298318
34442,Hernando,FL,28.93077,-82.37343
34446,Homosassa,FL,28.747053,-82.526574
34448,Homosassa,FL,28.772147,-82.591385
34449,Inglis,FL,29.200281,-82.708237
34450,Inverness,FL,28.824261,-82.257899
34453,Inverness,FL,28.874263,-82.350653
34461,Lecanto,FL,28.815855,-82.481143
34465,Beverly Hills,FL,28.93616,-82.450412
34470,Ocala,FL,29.203104,-82.091918
34452,Inverness,FL,28.777209,-82.39099
34471,Ocala,FL,29.17026,-82.091441
34472,Ocala,FL,29.091917,-81.98932
34473,Ocala,FL,29.026127,-82.185636
34474,Ocala,FL,29.156224,-82.196036
34475,Ocala,FL,29.226341,-82.159076
34476,Ocala,FL,29.085582,-82.193215
34479,Ocala,FL,29.237548,-82.096893
34481,Ocala,FL,29.134462,-82.331561
34480,Ocala,FL,29.105081,-82.098267
34482,Ocala,FL,29.229052,-82.306676
34484,Oxford,FL,28.92312,-82.043905
34488,Silver Springs,FL,29.225427,-81.949001
34491,Summerfield,FL,28.991165,-82.046372
34601,Brooksville,FL,28.565743,-82.376785
34498,Yankeetown,FL,29.0209,-82.73136
34602,Brooksville,FL,28.475302,-82.284057
34604,Brooksville,FL,28.555,-82.388056
34606,Spring Hill,FL,28.466311,-82.596769
34607,Spring Hill,FL,28.505114,-82.636115
34608,Spring Hill,FL,28.480569,-82.554386
34609,Spring Hill,FL,28.479491,-82.499987
34610,Spring Hill,FL,28.397951,-82.537892
34613,Brooksville,FL,28.556846,-82.518576
34614,Brooksville,FL,28.623474,-82.533927
34638,Land O Lakes,FL,28.262356,-82.51831
34637,Land O Lakes,FL,28.261247,-82.464882
34639,Land O Lakes,FL,28.247163,-82.49833
34652,New Port Richey,FL,28.238545,-82.7307
34653,New Port Richey,FL,28.248579,-82.701991
34654,New Port Richey,FL,28.300248,-82.634053
34655,New Port Richey,FL,28.210274,-82.682809
34667,Hudson,FL,28.393847,-82.651438
34668,Port Richey,FL,28.303686,-82.70063
34669,Hudson,FL,28.35975,-82.610876
34677,Oldsmar,FL,28.045649,-82.687104
34685,Palm Harbor,FL,28.104449,-82.680302
34684,Palm Harbor,FL,28.077842,-82.725926
34688,Tarpon Springs,FL,28.143822,-82.68011
34683,Palm Harbor,FL,28.077455,-82.761109
34689,Tarpon Springs,FL,28.143816,-82.747935
